,QC_1.mzdata,QC_2.mzdata,QC_3.mzdata,QC_4.mzdata,QC_5.mzdata,QC_6.mzdata,QC_7.mzdata,QC_8.mzdata,QC_9.mzdata,pos_1.mzdata,pos_2.mzdata,pos_3.mzdata,pos_4.mzdata,pos_5.mzdata,pos_6.mzdata,pos_7.mzdata,pos_8.mzdata,pos_9.mzdata,pos_10.2.mzdata,pos_11.mzdata,pos_12.mzdata,pos_13.mzdata,pos_14.mzdata,pos_15.mzdata,pos_16.mzdata,pos_17.mzdata,pos_18.mzdata,pos_19.mzdata,pos_20.mzdata,pos_21.mzdata,pos_22.mzdata,pos_23.mzdata,pos_24.mzdata,pos_25.mzdata,pos_26.mzdata,pos_27.mzdata,pos_28.mzdata,pos_29.mzdata,pos_30.mzdata,pos_31.mzdata,pos_32.mzdata,pos_33.mzdata,pos_34.mzdata,pos_35.mzdata,pos_36.mzdata,pos_37.mzdata,pos_38.mzdata,pos_39.mzdata,pos_40.mzdata,pos_41.mzdata,pos_42.mzdata,pos_43.mzdata,pos_44.mzdata,pos_45.mzdata,pos_46.mzdata,pos_47.mzdata,pos_48.mzdata,pos_49.mzdata,pos_50.mzdata,pos_51.mzdata,pos_52.mzdata,pos_53.mzdata,pos_54.mzdata,pos_55.mzdata,pos_56.mzdata,pos_57.mzdata,pos_58.mzdata,pos_59.mzdata,pos_60.mzdata,pos_61.mzdata,pos_62.mzdata,pos_63.mzdata,pos_64.mzdata,pos_65.mzdata,pos_66.mzdata,pos_67.mzdata,pos_68.mzdata,pos_69.mzdata,pos_70.mzdata,pos_71.mzdata,pos_72.mzdata,pos_73.mzdata,pos_74.mzdata,pos_75.mzdata,pos_76.mzdata,pos_77.mzdata,pos_78.mzdata,pos_79.mzdata,pos_80.mzdata,pos_81.mzdata,pos_82.mzdata,pos_83.mzdata,pos_84.mzdata,pos_85.mzdata,pos_86.mzdata,pos_87.mzdata,pos_88.mzdata,pos_89.mzdata,pos_90.mzdata,pos_91.mzdata,pos_92.mzdata,pos_93.mzdata 
mz209,18526.14879,19207.29201,18138.29016,18605.53523,20415.24135,19918.38861,21128.43568,25998.50575,23897.82609,0,21021.20934,13902.12914,12235.77357,34504.5087,7477.266017,42230.66349,32443.27087,20288.18131,20252.6149,0,9567.484725,696.9548692,44263.84048,17455.8387,10519.27555,1710.794624,11213.78631,3726.693076,1645.918738,0,11664.95865,40298.02758,12816.86786,25449.68227,0,31532.71641,1933.140215,2785.629443,24588.90476,3427.718888,21258.76746,8584.137198,13550.12449,18745.99406,3883.558945,18691.05999,0,526.6912721,9682.290988,20857.3287,18838.80545,548.1404991,6341.749762,20552.37574,21587.72578,15164.57766,7393.072994,9236.751785,7012.076784,243.8437029,15914.80098,1990.605669,13611.34247,18219.59332,12656.02959,0,0,0,0,0,0,0,701.2293851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174.412503,2399.175527,4181.726336,22603.69426,6130.013965
mz210,20202.94498,52711.26782,15112.51214,13523.24965,16705.28742,10178.68992,14442.35367,14873.91914,17118.6471,30920.40844,66184.82331,20205.62905,28013.7082,45419.89242,17426.26559,45286.40425,28274.64694,61161.24782,93646.57669,7746.274163,48047.44095,11890.69541,50930.21859,31246.8627,29822.62503,4269.79002,15454.01801,8154.555744,3719.374805,3989.8523,27198.23007,70653.22726,25898.00672,62969.75039,11864.6898,61350.47162,2912.646964,6415.308567,33965.88656,8119.40322,36003.01716,35028.97117,49429.02052,81479.68267,22900.17592,42799.12739,10901.34091,7525.620285,39615.97414,110981.0276,89432.20969,14740.16229,106148.7295,146523.118,95715.32719,93735.17547,63052.8521,76173.32483,78470.16907,6738.847034,85163.22413,30388.61752,75860.09145,123228.6793,113796.9523,151661.6574,122853.4757,138872.1655,73026.48381,90272.12419,66030.02508,196431.709,162107.9416,187228.0361,129417.677,148941.6893,195265.7406,101307.26,122687.1622,135672.198,154716.8727,94031.37697,80242.34367,132711.4884,85125.15144,132710.8973,127150.5715,144594.7789,149058.5813,78061.93437,159089.4278,137138.6825,122992.7775,97253.4957,115546.8884,171668.8861,131464.0401,112236.9474,66585.27654,130523.1404,127132.6757,98305.93698
mz211,15152.56266,19926.45059,11507.24341,10560.95547,11129.03758,6425.872067,11042.66291,21768.4525,13340.2346,8721.996563,37088.98028,21478.51424,20069.52492,22361.23477,11526.03363,33895.57533,23103.30258,43997.88261,76287.22569,2958.234876,23275.00172,6834.339902,25602.41227,22466.33358,14603.5835,5925.296016,17713.99867,7333.232014,5111.744737,1410.05354,17356.22906,51562.70966,21977.11911,28870.50117,3701.989907,49860.07784,826.7270255,8639.655426,23076.03974,5146.143497,24470.88053,16421.56898,27047.43445,50239.70612,15683.4982,19879.88358,4580.597666,3872.381139,28096.9607,74926.7723,71871.06187,4533.020719,68439.76467,94987.92783,48842.68994,61955.95576,40483.02766,60799.92074,49763.15983,3381.190218,54150.29767,13784.06349,50601.22632,64647.90609,59760.9068,73815.53273,101627.0192,79464.54815,39284.92916,85075.23521,50906.38523,109025.0439,92316.28266,77571.93155,70321.37648,57282.34765,80723.58225,52069.51969,90223.59697,50085.50859,84316.86639,62020.94813,33144.60674,71660.54765,80865.47596,88720.64675,83725.25156,79980.46268,83126.1309,49627.54266,96608.76508,79464.94554,81250.66312,70922.63175,75642.51798,92256.30012,96465.91388,56124.10433,29704.46998,80801.91377,60394.21715,60367.38201
mz212,27438.79486,44912.52653,44108.08376,30103.59272,39202.16958,37204.52009,22863.5836,58599.36184,16926.84488,39974.10665,189885.0936,83473.75013,52001.57441,107833.9718,65522.81813,148427.5706,66130.18594,120516.8459,243203.2702,7975.137656,92995.59257,13816.62775,126587.4764,71132.46398,62981.14861,17423.11044,28869.68743,12694.69909,9309.661875,4437.675834,41001.54967,174019.7086,56665.77155,107723.3998,12285.72346,119577.2158,2080.976207,32017.26373,78718.73396,22380.08821,50349.16863,57328.86459,106653.0066,226898.1991,50883.49665,69719.66963,17490.627,15122.85992,85894.33677,268233.3146,225815.8594,10017.57782,160383.9009,265751.4135,221041.9094,240885.433,147640.9352,217596.6253,127437.5681,5053.89351,142072.2371,28528.11447,153726.9383,282782.6623,275572.8856,239155.6552,425539.3569,277349.5239,144788.0785,291519.2295,138207.0216,482746.6184,426631.32,333362.8768,335517.9695,417555.0585,304187.6484,200430.2227,426726.2521,256908.8494,315308.2207,202269.692,146438.6269,243815.5838,200302.4146,287740.9453,305341.1963,381036.8066,313007.7359,164685.9441,338587.6568,172873.6813,322156.7634,180425.9457,258248.2899,230648.9545,436323.394,218106.7773,110011.5568,375293.9041,246234.9681,239057.1439
mz213,2601.443701,2776.751602,3594.473895,3069.560039,3969.618707,0,373.9973785,2409.946201,1624.131266,2566.925932,7325.336024,4117.862617,7560.724406,3114.401162,5572.587279,5803.03875,9857.400283,4019.791777,6463.234021,7198.496181,5576.966823,6869.213596,5814.865936,2665.610651,3456.822312,16024.82689,6798.996564,7263.909455,9419.400849,7722.584977,6362.601341,3191.198994,4828.739115,5556.591932,9141.809988,4611.961406,3344.194863,6832.529243,0,3725.091182,8140.447013,6786.678578,3667.600898,10172.44978,6338.290999,5194.787203,14726.50078,8586.700069,8923.094588,5112.490026,5909.646527,10400.91915,2237.662148,3371.99322,5730.345477,4168.337151,5444.635661,4953.49965,2088.324551,5675.255909,3712.535962,6055.457203,2625.129229,4473.759612,3896.560782,2673.14465,4469.168343,2100.586394,8467.672447,5575.267651,2414.590432,3542.658903,2056.588942,4242.676887,3493.324395,4405.078008,5616.009544,5070.831942,3768.131938,5227.221419,3877.460303,4759.708005,7121.037305,2550.235282,2564.793903,4633.548628,992.7638329,2404.696406,4746.097373,3675.199648,4264.178243,2985.268182,4207.567387,2282.83875,3846.881054,4196.57164,5963.262924,2560.570094,4889.744955,3988.152458,3354.729386,3514.653343
mz214,1092016.446,1031528.152,1031360.544,1054110.04,1089564.898,1144232.444,1231165.537,1609420.852,1597281.232,30940.107,1494860.772,898765.4335,793005.8881,1781517.224,645510.0105,1786283.114,1613229.731,1388491.08,1228132.916,51113.30197,819378.3583,2546.937949,1501434.234,892486.3633,919718.724,281257.9766,805675.8401,395091.7635,245838.3243,68095.39631,957097.2173,1911543.103,919792.8315,1352855.047,111152.7907,1913068.957,348750.56,411938.4492,1327543.971,383848.6447,1267991.309,626951.4603,906684.3131,965431.0292,422563.3534,974569.5096,51411.51374,140883.7579,767743.7709,1469834.167,1039227.824,262496.5372,848666.689,1211174.727,1352193.706,1048966.576,817462.1115,1042515.451,649042.4316,156849.4432,1071865.931,317849.3108,936764.8278,1224123.199,1202913.253,335048.5844,249194.3662,291228.2988,364696.5532,308614.0061,357565.5238,369304.6296,619334.3579,391539.6582,378651.3623,311155.5076,385425.7207,410493.382,311269.718,367812.4285,381615.8267,390541.1306,257972.2339,549401.505,356662.8461,433537.3567,340920.4603,326306.247,326185.3078,334538.0309,427064.1365,340306.4344,373980.6144,406207.926,435491.6345,406050.032,452790.0064,602073.6779,629929.0184,671984.9625,1363119.862,1004483.788
mz215,6603.345584,5377.661291,4413.910424,5170.481958,6025.522292,4372.114931,3333.882879,6915.169089,1798.754918,8120.817038,17354.68869,6328.183657,8295.303907,13546.0773,7572.977874,17642.7799,9933.518533,13904.01422,22640.59557,3065.846248,12013.93143,3017.741375,11611.59195,8283.23573,7441.941054,2635.163821,7583.759271,2601.372133,487.2187337,1717.159368,6098.958398,16769.65373,6761.224947,11762.49375,3434.56573,17015.39093,1601.496092,5470.514705,11052.0731,3280.631499,10042.53471,9975.661323,12031.16814,17096.86799,8812.824697,11871.58533,4506.813235,4394.237163,10604.41381,29230.34027,16882.17094,2458.890054,20436.79219,38702.29663,21026.49788,20278.22962,20021.71488,11891.54518,17838.67701,3329.419378,16240.95199,7306.303248,16353.18142,25143.7357,30035.34348,44776.44914,21690.91592,38577.85903,19667.90434,21979.75734,18059.56817,54078.43394,26338.49184,62254.07636,37076.67365,40590.38738,58572.64992,28065.57422,23984.28422,32146.30359,38412.18528,21112.94438,19079.97768,29928.02813,26706.26953,35991.08707,17567.06532,44973.29343,47453.53383,24456.66914,40634.62281,38125.26182,30442.27493,22389.29338,31927.94365,34310.6433,23373.57952,27687.27291,16518.91148,31928.76724,40957.20417,30603.39656
mz216,2098.992394,2200.310209,2054.569912,2398.646616,2174.596169,1556.467398,1826.331376,2499.519421,2974.8079,220.9769432,5528.24652,4760.113142,8283.554298,11214.04424,1454.160762,7877.579121,9946.208684,4320.102246,12549.39062,98.69715374,3906.7106,622.0110926,7409.323239,3627.610811,8294.800742,0,4906.655438,4152.82361,0,0,2859.869195,8483.441949,6702.585785,16823.74624,0,6765.885667,242.9897828,955.732718,11809.034,222.190754,2074.788713,2282.913809,7473.474681,10295.61215,5374.460996,13991.32826,0,268.9090936,4888.282648,4995.898082,12057.07414,999.6908065,8448.673572,5885.396377,4353.189862,9916.750425,6102.863541,8862.395959,15835.13001,110.9911232,9402.635759,1930.654364,7087.689116,11157.00911,7720.385935,13409.50025,9553.194926,4101.015544,4534.562051,10102.72405,8034.552832,3933.048926,5676.055787,11918.65186,9887.4093,10092.6095,8369.109023,8869.139473,13147.77252,13214.11711,13412.56048,16991.19379,7666.289655,7208.427903,6785.869359,4647.264706,14157.93558,10154.77301,3548.009707,10442.58435,7029.366152,11721.57271,7889.148708,13148.87551,15805.41488,20787.36689,7285.040242,12441.30609,8100.901694,13595.35285,16714.39016,7789.107497
mz217,15540.66008,15884.81036,14823.61641,18540.68431,20268.82677,21760.59917,27583.9593,54303.18925,53031.91951,7766.617208,13191.67277,9931.519937,19042.19458,9538.780145,14215.29779,6468.135489,15250.0465,12408.64313,18742.60313,12325.14508,20056.74436,9511.844887,12072.28874,14297.72367,12270.65853,16195.93064,16933.52309,23843.82858,4320.894082,8157.064032,8015.781504,11022.3948,9194.784971,15702.42652,12080.84967,9587.953279,7206.860477,4275.216203,11710.36646,8878.314216,13162.84948,9739.272199,13661.45852,16028.08474,8158.941152,12496.08946,6849.90195,11352.97124,10465.96515,8244.507286,17810.5824,9920.91917,18019.62996,10694.89013,10523.11371,14648.64234,14510.35938,19585.83854,17035.39155,11250.5359,16890.97704,7638.814687,15617.26193,9269.910996,8660.989478,13683.90386,13015.37648,23574.42338,18143.85332,42276.81665,18380.62793,19353.05373,20595.13784,19023.59113,16846.12669,22903.30572,34686.18287,44302.24817,27362.41289,22635.17451,37412.23383,24264.96057,24207.91454,24181.74515,28671.89977,27824.47866,36141.4493,29021.95364,14104.66096,25026.05399,15555.58773,25040.72859,16912.59496,19821.8907,20809.60939,24908.28249,22804.24841,19722.75666,31954.18714,20603.2448,16288.86446,13025.3321
mz218,13227.93,78956.19061,34151.61196,22410.98297,24553.37789,14680.27195,33003.02982,45275.59334,43404.72047,34973.96558,132255.5093,51506.70564,51258.25863,96613.47164,41038.33805,115820.3939,60505.2607,121046.3494,122733.1985,12416.58522,79862.31461,10358.13823,101257.9073,52259.46516,56498.39667,6898.618359,26962.30195,15122.81742,11440.08147,4617.403901,40693.308,123647.9756,59772.28964,83039.34703,13497.6919,89899.79004,4682.94221,20011.88828,70031.96716,8229.888167,78603.9201,45212.04521,91461.9828,135335.4609,28631.18843,76883.62058,19476.9244,15576.92988,71812.28561,202267.4098,122356.5801,22307.18211,155421.937,243479.9759,220750.1259,139641.6234,136171.2824,143916.8296,97433.86931,8457.971375,121796.0426,36347.41702,137678.8056,177424.522,245324.144,213298.6251,216445.7693,195077.6623,139160.3259,209602.3305,110749.0641,394532.6559,373848.6474,275430.6623,307257.3759,308066.8909,305594.1931,196980.8443,266595.1657,235388.3129,312982.4099,209576.3879,148752.4244,273768.8423,150700.8799,301717.5738,288280.7263,327216.3837,270693.6029,192680.1921,285821.8724,186097.9945,257927.1853,153024.8241,260453.2221,217101.9036,258051.158,188606.1766,127639.8736,254079.6124,232591.7304,211805.3062
mz219,4549900.412,5062622.086,5062582.388,4577569.236,5074626.967,4973046.178,4840009.631,4132955.404,4244873.457,753.7316607,4902.230624,575.1017421,210.959154,580.5926194,113.1071579,522.2985327,130.3956653,153.4261478,261.7958494,43845.97215,287.2980924,1328.770922,1569.450323,312.958539,224.2975289,334.9429513,225.5482461,531.067252,125.8834374,942.6543035,2291.069504,516.5329912,1792.841794,232.6492971,4039.682364,14273924.46,20633714.98,21073875.19,265.0040069,786.3536774,617.7460325,1236.42654,2382.703254,1435.403447,329836.2301,95619.90391,13775.19483,463.8615768,2730.048066,453.5226631,1352.118278,851.3196194,5554.093388,38793.06132,53035.24359,680.3546121,519.5891788,505.8312529,261.994706,3571.370485,1125114.794,12051282.84,8712270.766,648444.863,393.3918148,321.3054071,667.3068855,12618.99131,1818.220375,353.2303,4048.632387,12658.05241,457.6468492,1064.185128,97.99630486,878.7177611,1056.639749,900.5032072,711.9691812,742.6525563,412.5278239,471.8983506,5439.088975,2536.710399,1823.203808,1149.602072,558.9975248,629.80616,18032.63473,2530.311361,684.2032506,510.9143771,17306.6161,4755.341727,611.3666837,11903.39341,6231.145675,977.3980524,1245.837013,2076.830205,5142.42531,386.8754521
mz220,4873.415757,4327.009187,7359.905296,6758.234906,7883.266052,6426.04007,5049.029787,5347.475371,4835.588722,4893.930655,11308.29104,18090.43708,8835.115507,14772.2699,4589.330625,11718.66906,11647.65245,7735.205379,7973.344193,5428.69245,14048.3042,8451.00817,7837.502162,10048.74692,14092.38308,11710.85275,4508.639581,7006.042751,11710.71517,8799.138436,8502.832253,12451.83089,13014.84531,4688.598443,13472.66845,12441.12181,11314.05469,10668.77962,8245.573307,16516.71214,15070.75471,9920.134254,14346.01599,9968.117958,7425.948437,13729.64318,3066.48319,10764.42541,7505.525957,9792.47135,11676.59663,4205.459707,11461.78485,7891.789789,10510.80664,12475.18004,11750.6891,15008.34132,4346.126426,5778.976459,11093.97815,12725.71384,11769.95091,16521.72615,7505.888952,7410.806514,7411.302726,7109.831748,8121.185684,5418.283359,7478.520791,4093.133495,6371.729014,4212.308725,6798.706187,7076.336982,8762.385669,7790.295293,8386.685291,11046.79869,8873.074849,7141.55644,8906.156985,5892.506372,8221.261634,9966.375653,6819.576427,9701.115399,5790.460067,7444.401114,9915.161874,6944.644926,9448.21357,7889.054969,8022.565689,9351.747964,6051.859344,5230.661005,11724.60375,7864.129922,11338.80806,8435.34505
mz221,18866.01855,22537.78245,16860.88871,10979.78895,13168.41633,14800.66259,15214.98551,26311.32408,27591.99303,20960.69475,61809.96232,25220.75747,20777.73551,27670.77849,17748.56842,41004.70452,23740.29803,48409.43483,60278.55299,3431.492837,30392.1734,6459.515249,28080.92508,26132.53664,14998.1001,6690.684082,18786.38673,12101.41644,5207.096051,3776.754497,23629.84254,44745.31793,30953.61752,51329.49581,5846.326927,58359.25308,4705.743936,14808.18451,28169.06192,9375.199768,31173.17762,27062.30193,36561.35666,73023.71933,22039.24641,23791.15219,5743.657269,7582.610739,26268.03503,79604.24246,68864.85656,8151.444955,64872.48339,94184.67776,82380.02506,85469.0814,64276.87234,71701.93548,63752.72269,6191.630859,47636.17737,21697.69439,64493.22986,98531.63049,98235.81861,117982.2915,100904.8842,96230.14925,56769.16004,112356.7358,65404.96172,82432.68079,75033.85828,49535.17282,76793.67524,80889.14675,64351.63036,41127.4424,57427.78743,72717.14357,73957.16141,52815.81609,28344.07857,61723.01896,71571.95484,88410.5367,80055.65813,63951.32133,74715.00644,58284.27578,79832.78971,74767.00642,83102.995,72057.75142,56236.83248,62002.11002,76418.02815,74795.15745,26618.56055,88933.75717,52308.11355,37839.34172
mz222,3525.739614,32922.47468,5468.383125,12862.35877,13551.02004,13267.41921,10971.27053,21347.79389,15152.12276,18789.73016,58092.29495,23879.37503,21711.81967,39681.76308,14172.43304,46540.24336,33337.64986,55513.64414,43708.96494,8223.572429,36820.96157,4440.22834,48963.2786,21133.82438,30979.52207,3948.257168,10407.54746,7528.439375,3598.752817,2008.165315,4352.582227,51849.73107,23521.64878,40558.98086,10206.71901,46658.5025,1129.338485,9037.996725,25006.66866,6197.132969,37004.51586,21312.48439,40804.73041,59362.6257,18950.86898,28188.7486,9486.340097,3607.439004,32683.28167,102971.8524,49067.86298,7663.274368,86660.85914,98580.012,86028.79,62771.98705,72519.17253,71198.21622,51778.51459,7669.492637,76523.10598,9188.048083,60080.46514,78952.96209,116939.7284,100162.4599,104090.1031,90417.24836,58184.98564,105951.6222,50902.09141,222049.1968,184889.2662,121896.2916,158690.7632,154179.404,147762.5709,90734.25961,134125.9316,107857.6472,154941.4709,91365.03573,69558.93452,136013.6067,91636.43578,131352,154167.6224,173173.5724,127372.5239,82213.90852,143137.1456,81103.01426,132694.8839,48262.58529,135203.7599,107231.7008,110333.9121,103462.9045,63043.55558,140828.0911,123635.2595,109520.287
mz223,8313.031191,9652.459227,9177.986783,9977.69077,7750.578507,8652.540256,7757.996319,10423.04859,10810.23767,9266.137564,3318.934129,9028.340977,8553.574966,8054.033033,11180.79701,7267.411801,3252.822056,8873.747108,5414.122435,6619.945644,10009.11398,9679.064167,6553.35475,9393.444805,3446.014209,9260.417514,9041.317329,9107.336713,14802.01258,13421.16403,3839.173134,6747.61874,5276.948659,4610.400236,7801.807671,7654.249378,7684.323753,6581.185928,6671.306906,2547.711357,10482.70306,3592.655546,5081.048803,6529.224979,7626.244289,6665.3627,8873.895036,7913.846689,3273.497155,6434.805711,11647.4078,4584.982852,6443.307747,3913.580926,3489.31582,7613.881013,2990.108101,3785.994899,9081.937628,9304.86971,11417.60676,7133.037753,5312.847245,4850.531992,3745.362903,8194.297154,7811.603789,6577.3234,9868.798656,5782.45578,7195.516994,1252.755282,6369.62742,3231.359051,2207.557651,3145.333968,5323.303609,4750.188196,5349.433342,3900.48982,1074.081377,5236.952539,4154.817466,6248.933671,7242.866031,3114.211661,2891.025006,2792.997049,7350.896795,4207.208146,6770.911849,8326.056484,7873.665644,4690.761211,3637.579439,3025.392469,2274.881744,5961.865283,6505.620352,4847.940272,1229.005247,2914.214032
mz224,15135.39738,16991.2575,14237.94516,11322.57806,12949.57922,14844.97706,17341.30359,19467.57148,20341.22162,397.2224538,16160.61935,8224.170325,10498.69898,23762.31071,8860.476959,25756.75406,23550.93737,23089.19589,24979.28081,376.9751685,10140.71713,1071.602973,24653.58797,11794.40039,11939.62462,3341.591571,8834.042551,6563.182313,2732.71876,1100.553295,11599.47316,26334.31242,10143.95569,18674.37616,1248.548341,21843.57164,4433.805777,3225.681842,16098.18036,5663.164683,18189.60059,8283.687891,12794.42648,14730.38859,4404.557152,13991.46966,0,1616.12387,9501.304947,22847.53897,15347.60884,1780.706317,9171.050391,14015.18344,20508.08367,13619.07047,2749.197934,16254.2514,8083.576987,1054.366115,12834.22082,3174.823022,8783.256151,18334.62422,15862.69994,1574.56413,2665.091538,1534.677015,1769.406223,0,2112.577035,1438.459952,2648.228835,1517.345883,3548.021514,1287.357516,0,3672.540768,0,1538.782552,1802.522524,3253.424584,0,1880.847146,1632.374228,2003.219034,0,0,1714.225649,2796.728079,1976.079391,1551.762211,0,0,3088.830249,4216.813625,3286.092203,0,2160.092357,5795.572877,16319.67346,5822.721756
mz225,82063.51629,66976.79966,20158.06875,112829.3626,50419.64344,43965.74394,30207.69963,25279.29508,24379.89188,44280.29301,29166.21096,70331.2772,61016.62554,27416.34214,31785.15993,31482.39795,58233.33208,33401.20322,33396.94505,37326.39331,70234.26212,42501.36288,13888.616,73026.31156,15368.31241,41762.33595,54707.35535,27494.41045,38684.34432,30281.67678,59096.02869,34460.15989,56187.38493,23900.20616,55476.86912,17767.98422,31548.11744,32614.74009,20477.40141,26622.42563,25754.95964,44246.67903,36865.20426,82878.30034,42298.86352,22960.64435,48248.74406,51845.81099,35234.59437,11443.38757,123484.6161,21282.08998,31247.46827,7251.893113,14817.41995,29122.53126,20594.70116,19309.28395,13364.79117,21874.79507,17005.81928,19003.39688,12625.91367,18030.95386,10091.41908,16930.34797,21106.53174,20839.62385,17974.16634,21871.89511,24980.90016,17915.19141,18720.05628,24417.82229,22283.34079,26203.86071,14944.47522,16002.88898,20054.82463,18664.62123,11850.21786,23083.31858,26838.61555,16056.76459,12245.33537,19395.7263,14781.64441,15971.39097,12036.92974,15008.93743,17286.38012,17179.49237,12620.85906,22872.64062,16961.58162,18731.80875,31280.81434,17742.9828,16713.07261,14983.13413,16748.54052,16504.49535
